Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 2,Bsmt Unf SF,2nd Flr SF,Low Qual Fin SF,Full Bath,Half Bath,Bedroom AbvGr,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,anomaly,SalePrice,Neighborhood,Exterior 1st,Exterior 2nd,BsmtFin Type 1,Heating QC
7420,5,5,0.0,0.0,640.0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,2007,1,132000,Sawyer,MetalSd,MetalSd,Rec,TA
7758,5,7,0.0,0.0,411.0,0,0,1,0,3,0,0,132,0,0,0,0,0,3,2007,1,132500,Sawyer,HdBoard,Plywood,ALQ,Gd
6970,4,5,0.0,0.0,108.0,0,0,1,1,3,0,168,0,0,0,0,0,400,5,2007,1,129000,Sawyer,VinylSd,VinylSd,ALQ,TA
13673,5,5,0.0,0.0,1140.0,0,0,1,1,3,1,0,30,0,0,0,0,0,3,2007,1,143900,Sawyer,HdBoard,HdBoard,Unf,TA
7476,5,7,0.0,0.0,228.0,0,0,1,1,3,0,188,0,0,0,0,0,0,6,2007,1,145000,Sawyer,HdBoard,HdBoard,Rec,TA
9945,5,5,57.0,0.0,161.0,0,0,1,0,3,0,0,0,0,0,0,0,0,10,2007,1,128500,Sawyer,Wd Sdng,Wd Sdng,Rec,TA
6173,5,6,75.0,0.0,277.0,0,0,1,0,3,0,0,0,0,0,0,0,0,8,2007,1,125500,Sawyer,HdBoard,Wd Sdng,GLQ,TA
19522,7,5,272.0,0.0,496.0,1232,0,2,1,3,1,0,99,0,0,182,0,0,2,2007,1,300000,Veenker,HdBoard,HdBoard,GLQ,Gd
17542,7,7,0.0,1031.0,36.0,651,0,2,1,3,2,220,47,0,0,0,0,0,7,2007,1,294000,Veenker,Wd Sdng,Wd Sdng,LwQ,TA
10751,5,5,44.0,0.0,250.0,0,0,1,0,2,0,136,47,0,0,0,0,0,8,2007,1,129000,Sawyer,Plywood,Plywood,ALQ,TA
16647,5,5,0.0,0.0,0.0,0,0,2,0,3,2,0,0,0,0,0,0,0,1,2007,1,171000,Sawyer,HdBoard,HdBoard,ALQ,TA
12712,6,7,0.0,0.0,76.0,0,0,1,0,2,1,455,0,0,0,0,0,0,1,2007,1,147000,Sawyer,CemntBd,CmentBd,ALQ,TA
9572,8,5,336.0,0.0,971.0,1357,0,2,1,4,1,500,0,0,0,0,0,0,6,2007,1,302000,NoRidge,Wd Sdng,Wd Sdng,GLQ,Ex
10678,8,5,337.0,0.0,983.0,743,0,2,1,4,1,0,33,0,0,0,0,0,4,2007,1,285000,NoRidge,HdBoard,HdBoard,GLQ,Ex
4379,8,5,0.0,0.0,527.0,0,0,2,0,2,1,160,56,0,0,0,0,0,7,2007,1,214000,Somerst,MetalSd,MetalSd,GLQ,Ex
3523,8,5,30.0,0.0,1081.0,0,0,2,0,2,0,0,60,0,0,0,0,0,2,2007,1,166000,Somerst,VinylSd,VinylSd,GLQ,Ex
3784,8,5,36.0,0.0,1451.0,0,0,2,0,2,0,0,120,0,0,0,0,0,2,2007,1,193800,Somerst,VinylSd,VinylSd,GLQ,Ex
4230,7,5,0.0,0.0,1352.0,0,0,2,0,2,1,0,241,0,0,0,0,0,4,2007,1,208900,Somerst,VinylSd,VinylSd,Unf,Ex
3606,7,5,0.0,0.0,415.0,0,0,2,0,2,1,0,241,0,0,0,0,0,8,2007,1,194000,Somerst,VinylSd,VinylSd,GLQ,Ex
5330,8,5,53.0,0.0,1550.0,0,0,2,1,2,0,0,102,0,0,0,0,0,7,2007,1,207500,Somerst,VinylSd,VinylSd,Unf,Ex
4274,7,5,0.0,0.0,135.0,0,0,1,1,1,0,0,116,0,0,0,0,0,11,2007,1,199900,Somerst,VinylSd,VinylSd,GLQ,Ex
4251,7,5,0.0,0.0,625.0,625,0,2,1,2,0,0,54,0,0,0,0,0,6,2007,1,164700,Somerst,MetalSd,MetalSd,Unf,Ex
2280,6,5,342.0,0.0,179.0,744,0,2,1,3,1,0,0,0,0,0,0,0,9,2007,1,176500,Somerst,MetalSd,MetalSd,GLQ,Gd
3230,6,5,1129.0,0.0,310.0,729,0,2,1,2,1,0,32,0,0,0,0,0,6,2007,1,176000,Somerst,MetalSd,MetalSd,GLQ,Gd
2117,6,5,513.0,0.0,336.0,756,0,2,1,2,1,0,32,0,0,0,0,0,6,2007,1,168500,Somerst,MetalSd,MetalSd,GLQ,Ex
2117,6,5,216.0,0.0,339.0,804,0,2,1,3,0,0,32,0,0,0,0,0,9,2007,1,177000,Somerst,MetalSd,MetalSd,GLQ,Ex
2117,6,5,456.0,0.0,320.0,756,0,2,1,3,1,0,0,0,0,0,0,0,6,2007,1,177000,Somerst,MetalSd,MetalSd,GLQ,Ex
5105,7,5,0.0,0.0,312.0,551,0,2,1,2,0,0,60,0,0,0,0,0,3,2007,1,148800,Somerst,MetalSd,MetalSd,GLQ,Ex
2645,8,5,456.0,0.0,776.0,677,0,2,1,2,0,206,0,0,0,0,0,0,11,2007,1,174000,Somerst,MetalSd,MetalSd,Unf,Ex
7399,7,5,1600.0,0.0,326.0,975,0,2,1,3,1,0,10,0,0,198,0,0,6,2007,1,239000,Somerst,VinylSd,VinylSd,BLQ,Ex
7321,7,5,0.0,0.0,1339.0,0,0,2,0,3,0,176,174,0,0,0,0,0,12,2007,1,204000,Somerst,CemntBd,CmentBd,Unf,Ex
8010,8,5,0.0,0.0,90.0,976,0,2,1,3,2,0,48,0,0,180,0,0,8,2007,1,301000,Somerst,CemntBd,CmentBd,GLQ,Ex
8413,8,5,0.0,0.0,319.0,1142,0,2,1,3,2,147,0,36,0,144,0,0,6,2007,1,312500,Somerst,VinylSd,VinylSd,GLQ,Ex
9466,8,5,0.0,1037.0,0.0,0,0,1,1,1,1,0,30,0,0,217,0,0,5,2007,-1,279700,Veenker,BrkFace,BrkFace,LwQ,Ex
12000,7,6,600.0,0.0,270.0,0,0,2,1,3,1,180,16,0,0,0,0,0,3,2007,1,255000,Veenker,VinylSd,MetalSd,GLQ,Ex
16157,5,7,0.0,391.0,289.0,0,0,1,1,2,1,168,180,0,0,0,0,0,6,2007,1,194000,Veenker,Plywood,Plywood,ALQ,Ex
10768,5,8,0.0,0.0,280.0,0,0,2,0,3,1,0,21,0,0,180,0,0,7,2007,1,218000,Veenker,Plywood,Plywood,ALQ,TA
3840,8,6,0.0,176.0,0.0,0,0,1,0,1,2,133,89,0,0,0,0,0,7,2007,1,213750,Greens,Wd Sdng,Plywood,GLQ,TA
9600,6,7,360.0,0.0,528.0,761,0,2,1,3,1,113,100,0,0,0,0,0,8,2007,1,187000,Veenker,Plywood,Plywood,Unf,Ex
9600,6,8,0.0,0.0,284.0,0,0,2,0,3,1,298,0,0,0,0,0,0,5,2007,1,181500,Veenker,MetalSd,MetalSd,ALQ,Ex
17778,8,5,0.0,829.0,0.0,0,0,2,0,2,2,266,0,0,0,0,0,0,3,2007,1,373000,Veenker,BrkFace,BrkFace,ALQ,Gd
18890,5,5,1.0,211.0,652.0,1259,0,2,2,4,1,155,24,145,0,0,0,8300,8,2007,-1,190000,Sawyer,Plywood,Plywood,GLQ,Ex
7050,7,5,0.0,0.0,319.0,872,0,2,1,3,1,0,235,0,0,0,0,0,5,2007,1,226000,Somerst,VinylSd,VinylSd,GLQ,Ex
11700,6,6,41.0,0.0,912.0,0,0,1,1,3,0,0,126,0,0,0,0,0,9,2007,1,143450,NWAmes,MetalSd,MetalSd,Unf,Ex
8000,6,6,525.0,0.0,93.0,1008,0,2,1,4,1,0,192,0,0,0,0,0,6,2007,1,240050,NWAmes,VinylSd,VinylSd,Rec,TA
8723,6,6,0.0,0.0,0.0,0,0,1,0,3,0,160,0,0,0,0,0,0,1,2007,1,162500,NWAmes,HdBoard,HdBoard,BLQ,Ex
11700,6,5,196.0,0.0,385.0,0,0,1,1,3,0,0,194,0,0,200,0,0,4,2007,1,164000,NWAmes,HdBoard,HdBoard,ALQ,Fa
11358,7,7,0.0,0.0,778.0,0,0,2,0,3,1,202,0,0,0,256,0,0,5,2007,1,185000,NWAmes,Wd Sdng,Wd Sdng,BLQ,TA
9547,7,6,112.0,0.0,1594.0,0,0,2,0,2,1,190,80,0,0,0,0,0,7,2007,1,188500,NWAmes,VinylSd,VinylSd,Unf,Ex
10530,7,6,194.0,0.0,329.0,984,0,2,1,3,1,235,86,0,0,0,0,0,8,2007,1,255000,NWAmes,MetalSd,MetalSd,GLQ,Ex
11500,5,6,164.0,0.0,1680.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2007,1,136905,NWAmes,VinylSd,VinylSd,Unf,Fa
10738,6,7,0.0,0.0,301.0,0,0,2,0,3,1,224,0,0,0,0,0,400,11,2007,1,158500,NWAmes,HdBoard,HdBoard,ALQ,Gd
9600,7,6,320.0,0.0,326.0,0,0,1,1,3,1,0,0,0,0,0,0,0,9,2007,1,175500,NWAmes,HdBoard,HdBoard,ALQ,Fa
10800,6,5,203.0,264.0,171.0,0,0,1,0,3,0,0,133,0,0,0,0,0,2,2007,1,127000,NWAmes,HdBoard,HdBoard,BLQ,TA
8050,5,6,0.0,38.0,437.0,0,0,1,0,3,0,88,64,0,0,0,0,0,3,2007,1,127000,NAmes,MetalSd,MetalSd,ALQ,TA
10355,5,5,196.0,0.0,519.0,0,0,2,0,3,1,0,111,0,0,0,0,0,7,2007,1,143000,NAmes,MetalSd,MetalSd,BLQ,TA
10289,5,7,168.0,0.0,237.0,0,0,1,1,3,0,0,0,0,0,0,0,0,6,2007,1,156000,NAmes,MetalSd,MetalSd,ALQ,TA
9503,5,5,0.0,374.0,193.0,0,0,1,0,2,1,316,28,0,0,0,0,0,6,2007,1,144000,NAmes,HdBoard,HdBoard,ALQ,TA
10624,5,4,84.0,264.0,1424.0,0,0,2,0,6,0,155,0,0,0,0,0,0,11,2007,1,119000,NAmes,HdBoard,HdBoard,GLQ,TA
10899,4,5,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,2007,1,103000,NAmes,HdBoard,HdBoard,nan,TA
12342,5,5,0.0,0.0,978.0,0,0,1,0,3,1,0,0,36,0,0,0,600,8,2007,1,139900,NAmes,Wd Sdng,Wd Sdng,Unf,TA
12772,6,8,0.0,0.0,460.0,0,0,1,0,2,0,0,0,0,0,0,0,15500,4,2007,1,151500,NAmes,MetalSd,MetalSd,BLQ,TA
8892,5,5,66.0,0.0,1065.0,0,0,1,1,3,0,74,0,0,0,0,0,0,7,2007,1,126500,NAmes,MetalSd,MetalSd,Unf,Gd
10482,6,8,63.0,0.0,81.0,0,0,1,0,3,0,224,0,0,0,0,0,0,6,2007,1,145000,NAmes,VinylSd,VinylSd,GLQ,Ex
7535,5,7,0.0,279.0,522.0,0,0,1,0,2,0,12,285,0,0,0,0,480,6,2007,1,120000,NAmes,MetalSd,MetalSd,BLQ,Fa
7450,5,5,0.0,206.0,250.0,0,0,1,0,2,1,0,72,0,0,0,0,0,1,2007,1,124000,NAmes,Wd Sdng,Wd Sdng,Rec,Gd
8339,5,7,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,1200,7,2007,1,106500,NAmes,MetalSd,MetalSd,nan,TA
14357,5,5,0.0,167.0,386.0,0,0,1,0,2,1,128,0,0,0,0,0,0,8,2007,1,140500,NAmes,Wd Sdng,Wd Sdng,ALQ,TA
8243,5,7,56.0,0.0,264.0,0,0,1,0,3,1,170,0,0,0,0,0,0,2,2007,1,137500,NAmes,VinylSd,VinylSd,ALQ,Ex
8680,5,7,0.0,0.0,894.0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2007,1,117600,NAmes,CemntBd,CmentBd,Unf,TA
8800,7,6,202.0,0.0,520.0,0,0,2,0,3,1,0,0,0,0,0,0,0,10,2007,1,163500,NAmes,HdBoard,Plywood,BLQ,Ex
9200,6,5,98.0,0.0,548.0,0,0,2,0,3,0,192,0,0,0,0,0,0,5,2007,1,161000,NAmes,HdBoard,HdBoard,GLQ,TA
9350,6,7,108.0,580.0,452.0,0,0,2,0,3,0,333,0,0,0,0,0,0,10,2007,1,158000,NAmes,HdBoard,HdBoard,LwQ,Ex
8800,6,7,306.0,0.0,431.0,1309,0,2,1,5,1,0,0,0,0,161,0,0,7,2007,1,224500,NAmes,MetalSd,MetalSd,ALQ,Ex
11382,6,5,212.0,543.0,533.0,0,0,1,0,3,1,0,28,84,0,0,0,0,8,2007,1,147000,NAmes,Wd Sdng,Plywood,ALQ,TA
22002,6,7,136.0,0.0,206.0,0,0,1,1,3,1,0,0,0,0,201,0,0,7,2007,1,200000,NAmes,MetalSd,MetalSd,ALQ,Gd
14585,6,6,85.0,219.0,331.0,0,0,1,0,3,2,216,110,0,0,0,0,0,6,2007,1,181900,NAmes,Wd Sdng,Wd Sdng,BLQ,Ex
7388,5,6,0.0,0.0,658.0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,2007,1,150750,NAmes,MetalSd,MetalSd,Rec,Gd
9842,4,5,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,2007,1,101800,NAmes,HdBoard,HdBoard,nan,TA
8280,6,5,0.0,0.0,932.0,0,0,1,0,2,1,0,0,214,0,0,0,0,11,2007,1,124000,NAmes,BrkFace,BrkFace,Unf,Ex
12172,5,7,0.0,259.0,433.0,0,0,1,0,2,0,284,24,0,0,192,0,0,10,2007,1,138500,NAmes,Wd Sdng,HdBoard,LwQ,TA
5000,1,3,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2007,1,39300,BrkSide,VinylSd,VinylSd,nan,Fa
5000,3,3,0.0,0.0,367.0,0,0,1,0,2,0,0,52,0,0,0,0,0,4,2007,1,64500,BrkSide,WdShing,Wd Shng,LwQ,Fa
3500,3,5,0.0,0.0,226.0,228,0,1,0,2,0,0,21,0,0,0,0,2000,7,2007,1,64000,BrkSide,MetalSd,MetalSd,LwQ,TA
5175,5,8,0.0,404.0,254.0,0,0,1,0,2,0,143,0,0,0,0,0,0,7,2007,1,112000,BrkSide,VinylSd,VinylSd,BLQ,Ex
9500,6,6,272.0,0.0,374.0,850,0,1,1,4,1,0,52,0,0,0,0,0,6,2007,1,165000,NAmes,VinylSd,VinylSd,Rec,TA
9600,5,6,176.0,0.0,710.0,0,0,1,0,2,0,0,0,0,0,175,0,0,10,2007,1,144000,NAmes,HdBoard,HdBoard,BLQ,Ex
11345,5,5,567.0,0.0,708.0,992,0,2,0,4,0,0,0,0,0,0,0,0,7,2007,1,137000,NAmes,AsbShng,AsbShng,Rec,Gd
9492,5,5,0.0,41.0,359.0,408,0,1,0,3,1,0,0,0,0,0,0,0,4,2007,1,105000,NAmes,WdShing,Wd Shng,Rec,TA
9480,5,7,224.0,0.0,342.0,756,0,1,1,3,2,168,0,0,0,0,0,0,6,2007,1,146500,NAmes,MetalSd,MetalSd,LwQ,Ex
8668,5,5,0.0,0.0,1560.0,0,0,2,0,4,0,0,0,0,0,0,0,0,5,2007,1,126000,NAmes,MetalSd,MetalSd,Unf,TA
10050,5,6,87.0,0.0,191.0,0,0,2,0,3,1,140,40,0,0,0,0,0,6,2007,1,175000,NAmes,HdBoard,HdBoard,GLQ,Ex
9600,6,5,291.0,0.0,618.0,0,0,1,0,3,1,0,0,0,0,168,0,0,5,2007,1,158500,NAmes,WdShing,Wd Shng,ALQ,TA
10150,5,5,1.0,0.0,456.0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,2007,1,114500,NAmes,Wd Sdng,Wd Sdng,Rec,Ex
11344,5,5,180.0,0.0,414.0,650,0,1,1,3,0,0,0,0,0,0,0,0,7,2007,1,144000,NAmes,MetalSd,MetalSd,BLQ,TA
18450,6,5,113.0,723.0,111.0,915,0,2,1,3,1,0,265,0,0,0,0,0,8,2007,1,129000,NAmes,Plywood,Plywood,LwQ,TA
8760,6,7,0.0,0.0,63.0,0,0,1,0,2,0,0,0,0,219,0,0,0,9,2007,1,141000,NAmes,VinylSd,VinylSd,ALQ,TA
6860,5,6,54.0,0.0,100.0,0,0,1,0,3,0,0,0,0,0,0,0,0,12,2007,1,131000,NAmes,Wd Sdng,Wd Sdng,GLQ,Ex
8250,5,7,0.0,0.0,765.0,0,0,1,0,3,0,240,0,0,0,109,0,0,7,2007,1,142100,NAmes,MetalSd,MetalSd,ALQ,Gd
8176,5,6,0.0,0.0,210.0,0,0,1,0,3,0,0,0,0,0,0,0,0,8,2007,1,139000,NAmes,Wd Sdng,Wd Sdng,Rec,Fa
9750,6,6,243.0,0.0,834.0,0,0,1,1,4,0,0,0,275,0,0,0,500,4,2007,1,157900,NAmes,MetalSd,MetalSd,Rec,Gd
9250,5,7,0.0,468.0,108.0,0,0,1,0,3,0,390,0,0,0,0,0,0,7,2007,1,139400,NAmes,Wd Sdng,Wd Sdng,BLQ,TA
11988,6,6,0.0,0.0,467.0,0,0,1,1,3,2,0,40,0,0,0,0,0,5,2007,1,150000,NAmes,VinylSd,VinylSd,Rec,Ex
9100,5,5,69.0,0.0,1144.0,0,0,1,0,3,1,0,0,0,0,0,0,0,6,2007,1,120000,NAmes,HdBoard,HdBoard,Unf,TA
9736,6,6,289.0,138.0,525.0,0,0,1,0,4,3,0,0,0,0,0,0,0,4,2007,1,174850,NAmes,Wd Sdng,Wd Sdng,BLQ,Gd
9770,5,5,0.0,0.0,410.0,0,0,1,0,2,0,0,34,0,0,0,0,0,4,2007,1,116000,NAmes,Wd Sdng,Wd Sdng,Rec,TA
10152,5,5,120.0,0.0,462.0,0,0,1,0,3,0,0,20,0,0,192,0,0,6,2007,1,135000,NAmes,MetalSd,MetalSd,BLQ,TA
12155,6,3,0.0,0.0,420.0,0,0,2,0,3,1,0,0,0,0,147,0,0,3,2007,1,163500,NAmes,Plywood,Plywood,LwQ,Gd
12198,5,6,0.0,0.0,424.0,0,0,1,0,3,1,278,82,0,0,0,0,0,6,2007,1,130000,NAmes,VinylSd,VinylSd,Rec,TA
10050,5,5,0.0,0.0,928.0,0,0,1,0,3,0,0,0,0,0,0,0,0,8,2007,1,129500,NAmes,MetalSd,MetalSd,Rec,TA
11556,5,9,0.0,0.0,456.0,0,0,1,1,3,0,63,0,0,0,0,0,0,7,2007,1,142000,NAmes,VinylSd,MetalSd,BLQ,Gd
8078,5,5,260.0,0.0,1560.0,0,0,2,0,4,0,0,0,0,0,0,0,0,12,2007,1,128600,NAmes,Wd Sdng,Wd Sdng,Unf,TA
10950,6,6,0.0,0.0,507.0,0,0,1,0,2,0,0,48,0,0,0,0,0,4,2007,1,125000,NAmes,Wd Sdng,Wd Sdng,ALQ,TA
7942,6,7,0.0,955.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2007,1,136000,NAmes,Wd Sdng,Wd Sdng,Rec,TA
8923,5,7,0.0,0.0,365.0,0,0,1,0,2,0,0,18,0,0,0,0,0,5,2007,1,134500,NAmes,Wd Sdng,Wd Sdng,BLQ,Gd
8540,5,8,0.0,691.0,120.0,0,0,1,0,3,0,152,0,0,0,0,0,0,6,2007,1,127000,NAmes,VinylSd,VinylSd,Rec,TA
7134,5,5,0.0,0.0,0.0,0,0,1,0,3,1,0,50,0,0,0,0,0,2,2007,1,130000,NAmes,MetalSd,MetalSd,ALQ,TA
7150,4,4,0.0,0.0,1040.0,500,0,1,0,4,0,0,0,0,0,0,0,0,8,2007,1,115000,NAmes,MetalSd,MetalSd,Rec,Gd
8400,5,5,0.0,0.0,130.0,0,0,1,0,3,2,81,0,0,0,0,0,0,3,2007,1,116900,NAmes,MetalSd,MetalSd,BLQ,TA
13300,5,7,0.0,0.0,551.0,0,0,1,0,2,0,261,0,156,0,0,0,0,6,2007,1,132000,NAmes,Wd Sdng,Wd Sdng,Rec,TA
9532,4,6,0.0,354.0,156.0,0,0,1,0,3,1,225,0,0,0,0,368,0,2,2007,1,153000,NAmes,VinylSd,VinylSd,BLQ,Gd
15783,5,5,0.0,0.0,632.0,0,0,1,0,2,0,0,324,0,0,0,0,400,6,2007,1,112500,OldTown,Wd Sdng,Wd Sdng,Rec,TA
14190,4,7,0.0,0.0,925.0,544,0,2,0,3,0,231,0,0,0,0,0,0,4,2007,1,138000,OldTown,VinylSd,VinylSd,Unf,Gd
9600,5,7,0.0,0.0,625.0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,2007,1,135000,NAmes,MetalSd,MetalSd,ALQ,TA
12099,5,6,0.0,0.0,1018.0,0,512,1,0,3,1,200,0,0,0,0,0,0,6,2007,1,156000,NAmes,MetalSd,MetalSd,LwQ,Ex
21281,5,4,0.0,0.0,666.0,1778,0,3,1,4,0,0,208,290,0,156,0,0,11,2007,-1,301600,NAmes,Wd Sdng,MetalSd,Unf,Gd
10134,5,6,0.0,0.0,735.0,299,0,1,0,2,0,0,39,0,0,0,0,0,7,2007,1,109000,OldTown,MetalSd,MetalSd,Unf,Gd
5500,4,6,0.0,0.0,882.0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2007,1,103200,OldTown,MetalSd,MetalSd,Unf,Ex
10284,4,7,0.0,66.0,55.0,436,0,2,0,1,0,0,0,0,0,0,0,0,8,2007,1,128500,OldTown,MetalSd,MetalSd,ALQ,Ex
10800,4,6,0.0,0.0,656.0,0,0,2,0,4,0,0,0,0,0,0,0,0,8,2007,1,64500,OldTown,Wd Sdng,Wd Sdng,Unf,TA
10800,5,9,0.0,0.0,736.0,783,0,1,1,3,0,0,112,0,0,0,0,0,7,2007,1,148000,OldTown,Wd Sdng,HdBoard,Unf,Ex
5400,5,6,0.0,0.0,691.0,0,0,1,0,2,0,0,20,94,0,0,0,0,1,2007,1,86000,OldTown,Wd Sdng,Wd Sdng,Unf,Ex
10090,7,5,364.0,483.0,0.0,616,0,2,0,4,2,460,46,0,0,165,0,0,10,2007,-1,172000,NAmes,Plywood,Plywood,Rec,TA
8700,5,7,53.0,0.0,728.0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,2007,1,120000,NAmes,HdBoard,HdBoard,ALQ,Gd
8300,6,6,86.0,0.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,8,2007,1,128500,NAmes,Wd Sdng,Wd Sdng,Rec,Gd
11606,5,5,192.0,0.0,390.0,1040,0,1,2,5,2,335,0,0,0,0,0,0,9,2007,1,135000,NAmes,Plywood,Plywood,Rec,TA
8064,5,7,0.0,0.0,672.0,252,0,1,0,3,1,0,0,0,0,0,0,2000,7,2007,1,122900,NAmes,MetalSd,MetalSd,Unf,Ex
11664,6,5,206.0,0.0,746.0,0,0,1,0,2,1,0,130,0,0,0,0,0,11,2007,1,119200,NAmes,MetalSd,MetalSd,BLQ,TA
10496,6,6,320.0,0.0,844.0,678,0,2,0,3,1,0,0,0,0,0,0,0,1,2007,1,143000,NAmes,Wd Sdng,Wd Sdng,Rec,Ex
7200,5,7,0.0,96.0,246.0,0,0,1,0,3,0,0,80,0,0,0,0,0,5,2007,1,119000,NAmes,MetalSd,MetalSd,BLQ,TA
7200,5,3,0.0,0.0,432.0,0,0,1,1,3,1,0,171,0,0,0,0,0,11,2007,1,102000,NAmes,WdShing,Wd Shng,LwQ,Fa
7200,5,8,0.0,149.0,317.0,0,0,1,0,3,0,194,0,0,0,0,0,0,7,2007,1,129000,NAmes,VinylSd,VinylSd,ALQ,Gd
7000,5,7,45.0,0.0,422.0,0,0,1,0,2,0,0,16,0,0,0,0,0,4,2007,1,135000,NAmes,Wd Sdng,Wd Sdng,Rec,Ex
7500,5,7,0.0,0.0,466.0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,2007,1,152000,NAmes,BrkFace,BrkFace,GLQ,Ex
7315,5,6,0.0,0.0,545.0,0,0,1,0,3,1,0,0,0,0,225,0,0,3,2007,1,140000,NAmes,BrkFace,BrkFace,Rec,TA
7903,5,5,0.0,0.0,503.0,0,0,1,1,3,0,0,0,0,0,0,0,0,5,2007,1,152000,NAmes,BrkFace,BrkFace,Rec,Gd
8000,5,5,0.0,154.0,125.0,0,0,1,0,3,2,0,0,0,0,0,0,0,11,2007,1,156500,NAmes,BrkFace,BrkFace,BLQ,TA
8000,5,4,0.0,0.0,1800.0,0,0,2,0,6,0,0,0,0,0,0,0,0,7,2007,1,141000,NAmes,BrkFace,BrkFace,Unf,Ex
7000,5,6,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,2007,1,99000,NAmes,BrkFace,Wd Sdng,nan,Gd
9760,6,8,340.0,117.0,169.0,831,0,2,1,3,1,239,42,0,0,0,0,0,7,2007,1,187000,NAmes,Wd Sdng,Wd Sdng,BLQ,Gd
7590,5,5,288.0,0.0,324.0,936,0,2,0,4,1,0,168,0,0,0,0,0,7,2007,1,169500,NAmes,VinylSd,VinylSd,ALQ,TA
6600,5,5,0.0,442.0,312.0,0,0,1,0,2,0,58,0,0,0,0,0,0,12,2007,1,125500,NAmes,Wd Sdng,Wd Sdng,ALQ,Gd
6760,5,5,0.0,0.0,162.0,0,0,1,0,3,1,24,90,160,0,0,0,0,10,2007,1,130000,NAmes,HdBoard,HdBoard,ALQ,TA
6978,5,7,0.0,0.0,850.0,0,0,1,0,2,0,0,0,116,0,0,0,0,4,2007,1,103000,OldTown,MetalSd,MetalSd,Unf,TA
9600,5,7,0.0,0.0,264.0,664,0,2,0,2,0,270,0,112,0,0,0,0,5,2007,1,132000,OldTown,Wd Sdng,Wd Shng,Unf,Ex
6000,6,6,0.0,0.0,569.0,430,0,1,0,3,0,0,0,175,0,0,0,0,7,2007,1,127500,OldTown,MetalSd,MetalSd,Rec,TA
4480,5,5,0.0,0.0,240.0,0,0,1,0,2,1,0,122,20,0,0,0,0,2,2007,1,89500,OldTown,AsbShng,AsbShng,LwQ,TA
7200,5,5,180.0,0.0,0.0,0,0,1,0,2,0,49,0,0,0,0,0,0,8,2007,1,140000,OldTown,MetalSd,MetalSd,GLQ,TA
3153,5,6,0.0,0.0,967.0,0,0,1,0,2,1,0,0,26,0,0,0,0,7,2007,1,99900,OldTown,MetalSd,MetalSd,Unf,Gd
10800,4,7,0.0,0.0,641.0,0,0,1,0,2,0,0,0,0,0,0,0,450,8,2007,1,100000,OldTown,VinylSd,VinylSd,Unf,Gd
7200,5,8,279.0,0.0,808.0,0,0,1,0,2,2,0,0,0,0,0,0,0,5,2007,1,130000,OldTown,VinylSd,VinylSd,Unf,Ex
9000,5,8,0.0,0.0,550.0,494,0,1,0,2,1,116,26,40,0,0,0,0,6,2007,1,135000,OldTown,Stucco,Stucco,BLQ,Ex
6000,3,7,0.0,0.0,318.0,504,0,1,1,2,0,0,176,0,0,0,0,0,6,2007,1,120000,OldTown,MetalSd,MetalSd,ALQ,Ex
5925,4,7,435.0,0.0,739.0,0,0,1,0,2,0,0,72,0,0,0,0,0,3,2007,1,89471,OldTown,Stucco,Stucco,Rec,TA
5925,4,6,0.0,448.0,0.0,380,0,1,0,3,0,0,0,96,0,0,0,0,5,2007,1,85000,OldTown,MetalSd,MetalSd,LwQ,Gd
6000,4,4,0.0,0.0,710.0,0,0,1,0,2,0,0,0,168,0,0,0,0,7,2007,1,108500,OldTown,MetalSd,MetalSd,ALQ,Gd
9639,4,8,0.0,0.0,1075.0,642,0,2,1,4,0,0,0,160,0,0,0,0,5,2007,1,137000,OldTown,MetalSd,MetalSd,Unf,Ex
3880,5,9,0.0,0.0,357.0,0,0,1,0,2,0,58,42,0,0,0,0,0,8,2007,1,110500,OldTown,VinylSd,VinylSd,ALQ,Gd
8520,5,6,0.0,0.0,968.0,0,0,1,0,2,0,0,0,184,0,0,0,0,7,2007,1,100000,OldTown,Wd Sdng,Wd Sdng,Unf,TA
