Lot Area,Overall Qual,Mas Vnr Area,Bsmt Unf SF,2nd Flr SF,Full Bath,Fireplaces,Wood Deck SF,Open Porch SF,Mo Sold,SalePrice,anomaly
9069,6,0.0,0.0,0,2,0,288,0,4,224500,1
11003,7,0.0,1308.0,568,2,0,0,40,7,229800,1
7488,7,0.0,815.0,0,2,0,105,58,2,183600,1
7406,7,84.0,515.0,0,2,0,105,54,7,194000,1
6762,7,0.0,1286.0,0,2,1,168,55,7,193879,1
11210,7,240.0,1594.0,0,2,0,144,59,7,221500,1
8990,7,0.0,1498.0,0,2,0,351,33,4,204900,1
8760,7,0.0,927.0,571,2,0,0,90,8,239799,1
13377,6,0.0,260.0,0,2,1,0,32,7,233555,1
11645,7,0.0,434.0,0,2,0,160,24,1,260000,1
11645,8,198.0,448.0,0,2,0,176,80,8,294900,1
10984,7,0.0,945.0,864,2,0,144,54,5,209700,1
9316,7,140.0,1558.0,0,2,1,100,45,3,225000,1
9316,7,532.0,784.0,812,2,0,144,45,6,181000,1
10041,8,0.0,119.0,988,2,1,120,150,2,220000,1
36500,5,621.0,812.0,0,2,0,168,198,6,190000,1
21453,6,0.0,0.0,0,1,2,0,130,10,180000,1
70761,7,0.0,878.0,0,2,2,200,54,12,280000,1
12000,6,0.0,535.0,0,2,1,0,58,7,158900,1
8846,5,0.0,572.0,0,1,0,0,0,7,148000,1
13015,5,0.0,1100.0,0,1,0,0,0,6,145000,1
12438,6,68.0,781.0,704,2,1,413,91,8,187000,1
8685,7,0.0,579.0,0,2,0,0,130,5,193000,1
13568,5,0.0,274.0,0,1,0,224,0,7,156000,1
9100,7,244.0,125.0,0,2,0,219,36,9,235000,1
9236,6,0.0,279.0,0,2,0,168,27,7,217000,1
10264,7,183.0,426.0,0,2,0,158,29,8,214000,1
9272,7,0.0,342.0,893,2,0,140,85,6,196000,1
13426,7,0.0,57.0,828,2,1,208,107,9,217000,1
13450,7,0.0,216.0,941,2,0,146,91,6,200000,1
14006,7,144.0,936.0,840,2,1,144,96,2,192500,1
13704,7,150.0,1541.0,0,2,1,468,81,1,205000,1
10780,5,0.0,428.0,0,1,0,0,0,7,132500,1
8340,6,62.0,166.0,702,1,0,406,36,12,157500,1
10385,6,123.0,0.0,0,2,0,386,0,4,174000,1
9920,5,0.0,448.0,0,1,1,0,0,5,128500,1
9560,5,0.0,504.0,0,1,0,0,0,6,128500,1
9800,5,0.0,0.0,0,1,0,256,0,7,149900,1
7200,5,0.0,427.0,0,1,0,0,0,3,119900,1
3612,6,0.0,292.0,690,2,0,0,48,6,137000,1
11367,8,210.0,133.0,898,2,1,199,60,11,255000,1
9930,7,199.0,370.0,884,2,0,320,54,7,222000,1
9468,6,148.0,201.0,915,2,1,176,73,8,214000,1
11088,8,0.0,476.0,0,1,1,68,166,6,220000,1
14781,8,178.0,1753.0,0,2,1,198,150,8,275000,1
8726,7,0.0,872.0,1037,2,0,0,108,9,197000,1
8125,7,295.0,668.0,0,2,0,0,136,2,230000,1
10566,8,261.0,170.0,1124,2,1,197,80,7,268500,1
21533,7,0.0,1065.0,984,2,1,120,48,8,210900,1
11250,7,227.0,258.0,869,2,1,128,84,5,227000,1
11250,7,0.0,245.0,1045,2,1,275,170,7,237000,1
9750,7,0.0,133.0,989,2,1,253,170,6,274300,1
9100,7,0.0,1836.0,0,2,1,120,33,10,216837,1
4435,6,170.0,131.0,0,1,0,140,0,4,133000,1
4435,6,169.0,186.0,0,1,1,140,0,5,155900,1
15611,8,0.0,1079.0,840,2,1,0,51,7,233230,1
8810,7,0.0,390.0,0,2,0,0,68,3,207000,1
12393,7,0.0,847.0,1101,2,1,100,48,9,195000,1
9135,6,120.0,1342.0,0,2,0,192,23,5,200000,1
8581,7,0.0,851.0,886,2,0,0,105,8,203160,1
8400,7,0.0,784.0,827,2,0,144,36,3,195800,1
10084,7,196.0,1528.0,0,2,0,144,20,7,212900,1
11645,7,0.0,860.0,860,2,0,0,70,8,196500,1
8772,7,0.0,340.0,0,2,0,136,43,9,198000,1
8846,6,0.0,750.0,750,2,0,0,35,8,173900,1
8461,6,0.0,728.0,728,2,1,0,24,7,163990,1
8767,7,0.0,1286.0,0,2,1,0,0,7,164990,1
8777,4,0.0,166.0,676,2,0,147,0,10,98000,1
17755,5,132.0,1290.0,0,1,2,0,140,11,149900,1
8877,4,0.0,0.0,0,1,0,0,0,4,102000,1
7840,6,355.0,0.0,0,2,0,0,0,10,127500,1
9400,6,250.0,0.0,0,2,0,0,0,10,127500,1
16133,5,0.0,329.0,0,1,0,0,92,12,119900,1
7162,7,190.0,796.0,918,2,1,168,57,5,196500,1
8050,6,0.0,142.0,0,1,0,32,0,4,117250,1
11060,7,0.0,1150.0,1150,2,1,0,274,2,229000,1
3675,5,80.0,0.0,0,1,0,0,28,5,145000,1
3675,6,82.0,0.0,0,2,0,0,44,6,140000,1
3675,6,82.0,0.0,0,1,0,0,44,10,142500,1
2522,7,50.0,970.0,739,2,0,0,40,5,134000,1
2522,7,50.0,970.0,739,2,0,0,40,5,130000,1
2522,6,50.0,970.0,739,2,0,0,40,4,130000,1
2522,7,50.0,970.0,739,2,0,0,40,4,137500,1
3363,7,117.0,976.0,732,2,0,0,40,4,130000,1
6956,4,0.0,624.0,312,1,0,0,0,4,97900,1
7822,6,0.0,832.0,492,2,0,0,0,5,92000,1
8707,4,0.0,1093.0,576,1,0,0,0,5,107000,1
8410,5,0.0,658.0,526,1,0,0,151,5,81000,1
9738,5,0.0,392.0,272,1,0,0,0,3,104900,1
8172,5,0.0,697.0,0,1,0,0,0,4,115000,1
16012,4,60.0,263.0,0,2,1,0,30,10,125000,1
8248,5,0.0,686.0,564,1,0,207,0,7,116000,1
8248,4,0.0,864.0,0,1,1,0,0,9,83000,1
6204,4,0.0,795.0,795,1,0,0,188,3,118500,-1
8088,2,0.0,498.0,0,1,0,0,0,2,35000,1
11388,4,0.0,616.0,218,1,0,212,0,9,121000,1
7082,5,0.0,686.0,980,2,0,0,0,7,160000,1
8400,6,0.0,552.0,403,1,2,0,0,6,140000,1
10890,5,0.0,128.0,493,2,0,0,0,7,137000,1
6430,6,0.0,0.0,524,1,0,0,0,7,128000,1
7000,7,0.0,200.0,736,1,2,530,0,5,160000,1
13132,5,0.0,747.0,892,1,0,203,40,7,138887,1
4899,6,0.0,450.0,755,1,0,0,0,6,149000,1
6000,5,0.0,1008.0,0,2,0,0,0,6,102000,1
9399,7,0.0,818.0,818,1,1,0,0,9,167000,1
7588,7,0.0,441.0,901,1,1,0,0,7,200100,1
10164,5,0.0,346.0,473,2,2,0,126,7,131000,1
6191,5,0.0,440.0,464,1,0,0,0,11,112000,1
9550,7,0.0,540.0,756,1,1,0,35,2,140000,1
21780,6,0.0,817.0,610,1,1,0,0,9,195000,1
11435,8,0.0,792.0,725,1,2,0,0,6,230000,1
12400,5,0.0,299.0,592,1,1,0,0,2,194000,1
11600,4,0.0,700.0,0,1,1,0,0,7,137500,1
11500,7,0.0,794.0,1037,1,1,0,0,6,250000,1
8170,7,270.0,496.0,549,2,1,0,0,2,218000,1
16560,6,0.0,449.0,1175,2,1,0,0,7,239000,1
12320,7,0.0,637.0,650,1,2,0,0,5,199500,1
14210,6,0.0,697.0,697,1,1,0,90,11,210000,1
14115,6,0.0,230.0,0,1,1,0,0,7,230000,1
12984,5,459.0,0.0,0,2,1,0,0,3,217500,1
15600,5,405.0,408.0,1037,2,3,0,0,7,257000,1
15750,5,56.0,324.0,0,1,2,0,0,6,157000,1
16381,6,312.0,734.0,0,2,1,0,73,12,223000,1
7288,5,0.0,671.0,0,1,0,160,0,8,102000,1
7000,6,0.0,487.0,424,1,0,96,0,5,145400,1
8534,4,0.0,432.0,0,1,0,0,0,6,72000,1
7030,4,0.0,641.0,0,1,0,184,0,3,85000,1
8765,4,0.0,666.0,0,1,0,0,28,4,106500,1
9060,6,327.0,967.0,671,2,0,0,21,4,139000,1
11040,4,0.0,0.0,439,1,0,0,47,9,108000,1
12366,3,0.0,0.0,0,1,0,0,0,10,51689,1
9000,2,0.0,430.0,0,0,0,0,0,10,35311,1
9000,5,0.0,660.0,336,2,0,0,0,10,115000,1
8520,3,0.0,216.0,360,1,0,0,0,4,78000,1
5748,8,473.0,0.0,0,2,1,123,53,2,375000,1
3842,8,186.0,30.0,0,2,1,128,53,12,300000,1
23580,6,0.0,849.0,0,2,1,136,28,9,242500,1
8385,6,0.0,1664.0,0,2,0,0,0,10,145000,1
9116,8,0.0,1491.0,0,2,0,120,100,5,209000,1
10530,6,90.0,0.0,0,1,0,0,0,5,135000,1
11080,6,257.0,552.0,0,2,0,0,0,5,148000,1
11070,7,70.0,1907.0,0,3,0,0,0,7,171000,1
26178,7,293.0,245.0,1281,2,2,320,27,4,335000,1
8239,7,0.0,0.0,0,2,0,0,0,11,230000,1
50102,6,0.0,723.0,0,1,2,0,0,3,250764,1
16669,8,653.0,1686.0,0,2,1,574,64,1,228000,-1
13811,6,72.0,92.0,0,2,1,125,0,7,176000,1
8049,7,54.0,256.0,0,2,1,0,58,7,180000,1
11170,7,0.0,0.0,1216,2,0,0,0,4,250000,1
8098,6,0.0,129.0,0,2,0,0,173,10,202000,1
14331,8,630.0,526.0,0,2,1,270,78,5,312500,1
13618,8,198.0,378.0,0,2,2,172,38,11,320000,1
11443,8,208.0,408.0,0,2,2,326,66,3,369900,1
11577,9,382.0,383.0,0,2,1,161,225,9,359900,1
31250,1,0.0,0.0,0,1,0,0,0,5,81500,1
7020,7,200.0,45.0,0,2,0,0,48,11,215000,1
4500,6,116.0,319.0,0,2,0,0,125,5,164000,1
4500,6,443.0,36.0,0,2,0,0,199,3,153500,1
17217,5,0.0,1140.0,0,1,0,36,56,7,84500,1
2665,5,0.0,264.0,688,1,1,141,0,5,104500,1
2665,5,0.0,36.0,550,2,1,104,26,7,127000,1
3964,6,0.0,105.0,1230,2,1,728,20,6,151400,1
10172,5,0.0,423.0,0,1,0,0,120,10,126500,1
11836,5,0.0,1503.0,0,2,0,0,0,3,146500,1
1470,4,0.0,108.0,0,1,0,0,0,4,73000,1
1484,4,0.0,294.0,546,1,0,0,0,5,79400,1
13384,5,194.0,641.0,0,1,1,160,0,5,140000,1
1533,5,0.0,77.0,0,1,0,0,0,8,92000,1
1533,4,0.0,138.0,546,1,0,0,0,12,87550,1
1526,4,0.0,546.0,546,1,0,0,34,6,79500,1
1936,4,0.0,546.0,546,1,0,0,0,6,90500,1
1894,4,0.0,294.0,546,1,0,0,24,4,71000,1
12640,6,0.0,396.0,0,2,0,40,0,7,150900,1
9297,5,0.0,122.0,0,2,0,0,0,7,188000,1
17400,5,0.0,190.0,0,2,1,295,41,5,160000,1
20000,5,0.0,0.0,0,1,1,474,0,9,131000,1
7937,6,0.0,184.0,0,1,0,120,0,3,142500,1
8885,5,0.0,239.0,0,1,0,164,0,6,131000,1
10441,5,0.0,575.0,0,1,0,80,32,7,132000,1
10010,5,0.0,195.0,0,1,1,240,38,4,170000,1
9627,7,94.0,238.0,1004,2,1,190,48,11,188000,1
